Order_ID,Product_Name,Category,City,Supplier,Import_Cost,Selling_Price,Quantity_Sold,Shipment_Delay_Days,Order_Date,Delivery_Date,Profit,Damaged_Goods,Month,Year
ORD00755,Smart Watches,Smart Watches,Pune,Guangzhou Imports,861.47,1738.86,8,7,2023-11-30,2023-12-07,7019.12,False,11,2023
ORD00756,Home Decor,Home Decor,Aurangabad,Dragon Supply Co,251.16,578.69,2,13,2024-09-13,2024-09-26,655.06,False,9,2024
ORD00757,LED Lights,LED Lights,Mumbai,Shenzhen Traders,390.89,697.31,1,3,2024-09-23,2024-09-26,306.42,True,9,2024
ORD00758,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,689.96,1351.64,1,8,2024-03-07,2024-03-15,661.68,False,3,2024
ORD00759,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,755.68,1670.21,2,4,2023-02-04,2023-02-08,1829.06,False,2,2023
ORD00760,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,292.52,840.8,1,4,2024-10-22,2024-10-26,548.28,False,10,2024
ORD00761,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Shenzhen Traders,647.32,1353.35,1,7,2023-10-03,2023-10-10,706.03,False,10,2023
ORD00762,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,195.0,618.85,11,2,2023-07-20,2023-07-22,4662.35,False,7,2023
ORD00763,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,614.91,1266.09,12,1,2023-11-20,2023-11-21,7814.16,False,11,2023
ORD00764,Smart Watches,Smart Watches,Pune,Guangzhou Imports,829.08,1665.16,12,5,2024-10-20,2024-10-25,10032.96,False,10,2024
ORD00765,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,170.97,472.37,1,2,2024-08-27,2024-08-29,301.4,False,8,2024
ORD00766,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,586.74,1235.11,6,5,2024-05-19,2024-05-24,3890.22,False,5,2024
ORD00767,LED Lights,LED Lights,Mumbai,Dragon Supply Co,391.72,954.66,6,7,2023-05-12,2023-05-19,3377.64,False,5,2023
ORD00768,Home Decor,Home Decor,Thane,Dragon Supply Co,140.74,324.12,3,6,2023-03-17,2023-03-23,550.14,False,3,2023
ORD00769,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,313.16,885.59,16,10,2024-05-06,2024-05-16,9158.88,False,5,2024
ORD00770,LED Lights,LED Lights,Mumbai,Shenzhen Traders,206.49,507.0,7,5,2024-08-06,2024-08-11,2103.57,False,8,2024
ORD00771,Home Decor,Home Decor,Mumbai,Dragon Supply Co,94.46,213.91,11,13,2023-09-19,2023-10-02,1313.95,False,9,2023
ORD00772,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,101.26,171.09,2,6,2024-04-11,2024-04-17,139.66,True,4,2024
ORD00773,LED Lights,LED Lights,Mumbai,Shenzhen Traders,232.13,561.81,3,8,2024-03-24,2024-04-01,989.04,False,3,2024
ORD00774,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,785.28,1673.57,4,2,2023-05-22,2023-05-24,3553.16,False,5,2023
ORD00775,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,146.71,375.65,5,5,2024-11-19,2024-11-24,1144.7,False,11,2024
ORD00776,Smart Watches,Smart Watches,Thane,Guangzhou Imports,790.26,2066.15,4,3,2023-12-07,2023-12-10,5103.56,False,12,2023
ORD00777,Bluetooth Speakers,Bluetooth Speakers,Nashik,Dragon Supply Co,368.43,818.87,4,10,2024-12-04,2024-12-14,1801.76,False,12,2024
ORD00778,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,297.18,707.56,1,2,2023-12-10,2023-12-12,410.38,False,12,2023
ORD00779,Home Decor,Home Decor,Nashik,Yiwu Global Trade,216.4,510.44,7,4,2024-07-06,2024-07-10,2058.28,False,7,2024
ORD00780,Smart Watches,Smart Watches,Pune,Shenzhen Traders,709.9,1798.43,9,4,2023-07-02,2023-07-06,9796.77,False,7,2023
ORD00781,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,108.45,237.13,5,2,2024-02-01,2024-02-03,643.4,False,2,2024
ORD00782,Mobile Accessories,Mobile Accessories,Aurangabad,Guangzhou Imports,178.78,494.69,2,4,2023-05-07,2023-05-11,631.82,False,5,2023
ORD00783,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,122.28,305.69,2,3,2023-01-01,2023-01-04,366.82,False,1,2023
ORD00784,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1391.26,3563.1,5,4,2023-04-19,2023-04-23,10859.2,False,4,2023
ORD00785,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,246.88,716.94,2,3,2023-08-28,2023-08-31,940.12,False,8,2023
ORD00786,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,557.77,1342.6,1,11,2023-06-23,2023-07-04,784.83,False,6,2023
ORD00787,LED Lights,LED Lights,Nashik,Dragon Supply Co,314.17,798.85,1,17,2024-03-06,2024-03-23,484.68,False,3,2024
ORD00788,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,204.16,514.8,2,3,2023-11-20,2023-11-23,621.28,False,11,2023
ORD00789,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,160.31,379.31,6,3,2024-09-30,2024-10-03,1314.0,False,9,2024
ORD00790,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1383.73,3187.06,13,3,2023-03-25,2023-03-28,23443.29,False,3,2023
ORD00791,LED Lights,LED Lights,Thane,Dragon Supply Co,237.31,645.72,1,11,2023-11-28,2023-12-09,408.41,False,11,2023
ORD00792,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,297.64,830.17,6,5,2023-04-15,2023-04-20,3195.18,False,4,2023
ORD00793,Smart Watches,Smart Watches,Pune,Guangzhou Imports,1020.33,2119.23,3,5,2023-09-23,2023-09-28,3296.7,False,9,2023
ORD00794,LED Lights,LED Lights,Mumbai,Shenzhen Traders,187.51,395.09,1,3,2024-03-29,2024-04-01,207.58,False,3,2024
ORD00795,LED Lights,LED Lights,Nashik,Dragon Supply Co,306.2,827.14,4,11,2024-05-28,2024-06-08,2083.76,False,5,2024
ORD00796,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,731.51,2007.39,2,5,2023-09-25,2023-09-30,2551.76,False,9,2023
ORD00797,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,701.4,1509.87,5,0,2023-11-07,2023-11-07,4042.35,False,11,2023
ORD00798,Bluetooth Speakers,Bluetooth Speakers,Thane,Shenzhen Traders,382.07,890.93,9,5,2023-10-06,2023-10-11,4579.74,False,10,2023
ORD00799,Home Decor,Home Decor,Thane,Yiwu Global Trade,107.93,267.74,11,2,2023-10-21,2023-10-23,1757.91,False,10,2023
ORD00800,LED Lights,LED Lights,Nagpur,Shenzhen Traders,225.47,569.58,1,7,2024-09-02,2024-09-09,344.11,False,9,2024
ORD00801,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,218.37,692.22,2,2,2023-03-14,2023-03-16,947.7,False,3,2023
ORD00802,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,302.66,751.92,3,10,2024-03-26,2024-04-05,1347.78,False,3,2024
ORD00803,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,191.78,488.55,10,1,2023-06-21,2023-06-22,2967.7,False,6,2023
ORD00804,Smart Watches,Smart Watches,Nagpur,Guangzhou Imports,1796.38,4806.9,1,3,2024-07-13,2024-07-16,3010.52,False,7,2024
ORD00805,Home Decor,Home Decor,Thane,Dragon Supply Co,164.39,413.1,5,4,2023-04-28,2023-05-02,1243.55,False,4,2023
ORD00806,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,598.82,1078.06,1,6,2024-03-15,2024-03-21,479.24,True,3,2024
ORD00807,LED Lights,LED Lights,Nagpur,Dragon Supply Co,304.23,910.69,1,7,2023-01-07,2023-01-14,606.46,False,1,2023
ORD00808,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1012.14,2648.99,2,5,2023-05-28,2023-06-02,3273.7,False,5,2023
ORD00809,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1179.43,2506.15,7,1,2023-07-21,2023-07-22,9287.04,False,7,2023
ORD00810,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,330.88,722.22,9,4,2024-04-23,2024-04-27,3522.06,False,4,2024
ORD00811,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,214.79,438.61,2,8,2024-01-30,2024-02-07,447.64,False,1,2024
ORD00812,Home Decor,Home Decor,Nagpur,Yiwu Global Trade,159.09,501.14,1,4,2024-11-18,2024-11-22,342.05,False,11,2024
ORD00813,LED Lights,LED Lights,Thane,Shenzhen Traders,260.25,749.47,4,4,2023-07-23,2023-07-27,1956.88,False,7,2023
ORD00814,LED Lights,LED Lights,Nashik,Shenzhen Traders,383.87,1124.22,2,4,2024-07-10,2024-07-14,1480.7,False,7,2024
ORD00815,Home Decor,Home Decor,Mumbai,Dragon Supply Co,210.61,550.77,1,8,2023-06-04,2023-06-12,340.16,False,6,2023
ORD00816,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1424.68,3986.1,1,5,2024-07-16,2024-07-21,2561.42,False,7,2024
ORD00817,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,195.34,479.54,3,3,2023-05-05,2023-05-08,852.6,False,5,2023
ORD00818,LED Lights,LED Lights,Nagpur,Dragon Supply Co,191.83,322.17,2,7,2023-05-05,2023-05-12,260.68,True,5,2023
ORD00819,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,153.9,341.87,2,6,2023-05-04,2023-05-10,375.94,False,5,2023
ORD00820,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,457.85,1067.34,18,5,2023-07-20,2023-07-25,10970.82,False,7,2023
ORD00821,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,212.05,477.7,5,5,2023-03-18,2023-03-23,1328.25,False,3,2023
ORD00822,LED Lights,LED Lights,Nashik,Shenzhen Traders,281.65,661.4,1,4,2024-11-04,2024-11-08,379.75,False,11,2024
ORD00823,Kitchen Gadgets,Kitchen Gadgets,Thane,Yiwu Global Trade,164.01,396.04,8,4,2024-01-14,2024-01-18,1856.24,False,1,2024
ORD00824,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,858.32,1771.09,1,6,2023-04-19,2023-04-25,912.77,False,4,2023
ORD00825,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,89.27,279.28,3,2,2024-05-11,2024-05-13,570.03,False,5,2024
ORD00826,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1574.92,3534.27,4,5,2023-05-19,2023-05-24,7837.4,False,5,2023
ORD00827,Smart Watches,Smart Watches,Nashik,Shenzhen Traders,893.66,2177.97,1,4,2024-05-13,2024-05-17,1284.31,False,5,2024
ORD00828,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Guangzhou Imports,378.0,1030.26,7,4,2024-03-10,2024-03-14,4565.82,False,3,2024
ORD00829,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,383.06,781.63,11,14,2023-04-09,2023-04-23,4384.27,False,4,2023
ORD00830,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1736.95,3566.44,6,7,2023-06-14,2023-06-21,10976.94,False,6,2023
ORD00831,Home Decor,Home Decor,Thane,Dragon Supply Co,94.39,314.1,1,22,2024-06-03,2024-06-25,219.71,False,6,2024
ORD00832,Mobile Accessories,Mobile Accessories,Pune,Yiwu Global Trade,200.65,615.08,1,1,2024-10-20,2024-10-21,414.43,False,10,2024
ORD00833,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Yiwu Global Trade,250.17,628.47,13,3,2023-04-01,2023-04-04,4917.9,False,4,2023
ORD00834,LED Lights,LED Lights,Mumbai,Shenzhen Traders,307.06,716.55,1,7,2023-05-20,2023-05-27,409.49,False,5,2023
ORD00835,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,139.83,374.09,4,6,2024-01-30,2024-02-05,937.04,False,1,2024
ORD00836,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,282.71,817.26,1,4,2024-07-11,2024-07-15,534.55,False,7,2024
ORD00837,LED Lights,LED Lights,Mumbai,Dragon Supply Co,262.03,627.0,1,10,2024-08-04,2024-08-14,364.97,False,8,2024
ORD00838,Home Decor,Home Decor,Nagpur,Dragon Supply Co,245.94,820.09,4,8,2024-08-04,2024-08-12,2296.6,False,8,2024
ORD00839,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Dragon Supply Co,584.56,1238.49,2,12,2023-08-16,2023-08-28,1307.86,False,8,2023
ORD00840,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,426.22,971.33,5,5,2024-02-03,2024-02-08,2725.55,False,2,2024
ORD00841,Mobile Accessories,Mobile Accessories,Nashik,Yiwu Global Trade,232.77,715.39,4,4,2024-12-04,2024-12-08,1930.48,False,12,2024
ORD00842,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,174.75,546.63,3,6,2023-03-23,2023-03-29,1115.64,False,3,2023
ORD00843,Smart Watches,Smart Watches,Nashik,Shenzhen Traders,1530.25,4137.96,8,5,2024-11-17,2024-11-22,20861.68,False,11,2024
ORD00844,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,863.57,2181.28,23,4,2023-02-17,2023-02-21,30307.33,False,2,2023
ORD00845,Smart Watches,Smart Watches,Thane,Shenzhen Traders,772.79,1659.8,1,1,2023-04-26,2023-04-27,887.01,False,4,2023
ORD00846,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Guangzhou Imports,279.21,736.2,2,8,2023-05-27,2023-06-04,913.98,False,5,2023
ORD00847,LED Lights,LED Lights,Mumbai,Dragon Supply Co,367.16,783.55,5,20,2023-11-19,2023-12-09,2081.95,False,11,2023
ORD00848,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,563.1,1256.67,10,4,2023-10-14,2023-10-18,6935.7,False,10,2023
ORD00849,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,244.7,757.5,3,9,2023-04-24,2023-05-03,1538.4,False,4,2023
ORD00850,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,91.24,282.66,3,8,2024-07-19,2024-07-27,574.26,False,7,2024
ORD00851,Kitchen Gadgets,Kitchen Gadgets,Nashik,Guangzhou Imports,345.36,1001.14,2,9,2023-11-16,2023-11-25,1311.56,False,11,2023
ORD00852,LED Lights,LED Lights,Nashik,Dragon Supply Co,274.6,807.09,8,6,2024-10-25,2024-10-31,4259.92,False,10,2024
ORD00853,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Yiwu Global Trade,237.42,675.3,18,3,2023-10-13,2023-10-16,7881.84,False,10,2023
ORD00854,Mobile Accessories,Mobile Accessories,Aurangabad,Yiwu Global Trade,86.67,203.01,1,3,2023-11-23,2023-11-26,116.34,False,11,2023
ORD00855,LED Lights,LED Lights,Mumbai,Shenzhen Traders,275.53,634.97,8,5,2024-08-01,2024-08-06,2875.52,False,8,2024
ORD00856,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,687.22,1331.96,1,12,2024-07-02,2024-07-14,644.74,False,7,2024
ORD00857,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,156.79,440.85,8,4,2024-10-09,2024-10-13,2272.48,False,10,2024
ORD00858,Kitchen Gadgets,Kitchen Gadgets,Pune,Yiwu Global Trade,204.1,433.19,7,3,2024-11-06,2024-11-09,1603.63,False,11,2024
ORD00859,Home Decor,Home Decor,Thane,Yiwu Global Trade,110.74,290.28,1,2,2024-12-03,2024-12-05,179.54,False,12,2024
ORD00860,Home Decor,Home Decor,Nashik,Yiwu Global Trade,118.42,278.1,5,2,2024-01-19,2024-01-21,798.4,False,1,2024
ORD00861,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,1091.7,2874.29,2,8,2023-12-24,2024-01-01,3565.18,False,12,2023
ORD00862,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,87.46,178.35,7,3,2024-11-15,2024-11-18,636.23,False,11,2024
ORD00863,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,123.26,394.42,16,1,2023-02-14,2023-02-15,4338.56,False,2,2023
ORD00864,Smart Watches,Smart Watches,Nashik,Guangzhou Imports,1755.11,3915.69,4,6,2024-10-18,2024-10-24,8642.32,False,10,2024
ORD00865,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,210.12,381.81,6,1,2024-01-15,2024-01-16,1030.14,False,1,2024
ORD00866,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Dragon Supply Co,621.41,1275.02,8,5,2024-05-22,2024-05-27,5228.88,False,5,2024
ORD00867,Bluetooth Speakers,Bluetooth Speakers,Pune,Shenzhen Traders,680.67,1296.4,7,3,2024-03-26,2024-03-29,4310.11,False,3,2024
ORD00868,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,820.49,1448.85,1,5,2023-01-27,2023-02-01,628.36,True,1,2023
ORD00869,LED Lights,LED Lights,Pune,Dragon Supply Co,201.05,423.99,3,12,2023-08-19,2023-08-31,668.82,False,8,2023
ORD00870,Mobile Accessories,Mobile Accessories,Nagpur,Yiwu Global Trade,197.56,520.17,1,1,2024-03-12,2024-03-13,322.61,False,3,2024
ORD00871,Mobile Accessories,Mobile Accessories,Nashik,Yiwu Global Trade,141.23,261.3,2,2,2024-02-07,2024-02-09,240.14,False,2,2024
ORD00872,Smart Watches,Smart Watches,Thane,Guangzhou Imports,1593.3,4153.34,8,7,2023-12-03,2023-12-10,20480.32,False,12,2023
ORD00873,LED Lights,LED Lights,Pune,Dragon Supply Co,209.29,598.45,3,18,2024-06-27,2024-07-15,1167.48,False,6,2024
ORD00874,Bluetooth Speakers,Bluetooth Speakers,Nashik,Dragon Supply Co,686.63,1357.13,5,15,2024-07-17,2024-08-01,3352.5,False,7,2024
ORD00875,Home Decor,Home Decor,Pune,Yiwu Global Trade,248.39,848.02,3,2,2023-01-14,2023-01-16,1798.89,False,1,2023
ORD00876,Smart Watches,Smart Watches,Nagpur,Guangzhou Imports,1013.96,2454.1,4,2,2023-01-22,2023-01-24,5760.56,False,1,2023
ORD00877,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,1220.86,3153.91,1,2,2023-09-17,2023-09-19,1933.05,False,9,2023
ORD00878,Mobile Accessories,Mobile Accessories,Nashik,Guangzhou Imports,246.47,310.93,1,8,2024-09-22,2024-09-30,64.46,True,9,2024
ORD00879,Home Decor,Home Decor,Nashik,Yiwu Global Trade,137.69,413.06,1,2,2023-10-17,2023-10-19,275.37,False,10,2023
ORD00880,LED Lights,LED Lights,Pune,Dragon Supply Co,373.45,826.2,4,9,2024-12-16,2024-12-25,1811.0,False,12,2024
ORD00881,Home Decor,Home Decor,Mumbai,Dragon Supply Co,105.6,273.54,1,5,2024-03-16,2024-03-21,167.94,False,3,2024
ORD00882,LED Lights,LED Lights,Nashik,Shenzhen Traders,261.93,713.6,4,4,2023-04-06,2023-04-10,1806.68,False,4,2023
ORD00883,LED Lights,LED Lights,Mumbai,Shenzhen Traders,380.12,1110.82,1,5,2023-07-28,2023-08-02,730.7,False,7,2023
ORD00884,Bluetooth Speakers,Bluetooth Speakers,Nagpur,Dragon Supply Co,614.82,1438.09,11,4,2023-06-06,2023-06-10,9055.97,False,6,2023
ORD00885,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,331.68,681.44,2,8,2024-09-24,2024-10-02,699.52,True,9,2024
ORD00886,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Guangzhou Imports,296.33,539.25,4,4,2024-03-03,2024-03-07,971.68,True,3,2024
ORD00887,Kitchen Gadgets,Kitchen Gadgets,Thane,Guangzhou Imports,350.89,848.53,3,7,2023-05-21,2023-05-28,1492.92,False,5,2023
ORD00888,Smart Watches,Smart Watches,Pune,Shenzhen Traders,1081.53,2625.33,1,3,2024-11-21,2024-11-24,1543.8,False,11,2024
ORD00889,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,150.38,421.68,1,8,2024-11-28,2024-12-06,271.3,False,11,2024
ORD00890,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,749.82,2025.74,9,4,2024-12-29,2025-01-02,11483.28,False,12,2024
ORD00891,Smart Watches,Smart Watches,Nagpur,Shenzhen Traders,851.26,1370.15,1,5,2023-06-24,2023-06-29,518.89,True,6,2023
ORD00892,Mobile Accessories,Mobile Accessories,Pune,Guangzhou Imports,84.24,208.56,6,9,2024-06-19,2024-06-28,745.92,False,6,2024
ORD00893,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,204.51,518.04,5,2,2024-03-27,2024-03-29,1567.65,False,3,2024
ORD00894,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,239.46,657.89,7,5,2024-12-23,2024-12-28,2929.01,False,12,2024
ORD00895,Home Decor,Home Decor,Pune,Yiwu Global Trade,254.15,512.2,3,3,2023-04-11,2023-04-14,774.15,True,4,2023
ORD00896,LED Lights,LED Lights,Pune,Shenzhen Traders,393.4,827.36,4,3,2023-12-21,2023-12-24,1735.84,False,12,2023
ORD00897,Home Decor,Home Decor,Mumbai,Dragon Supply Co,264.45,801.42,9,7,2024-10-19,2024-10-26,4832.73,False,10,2024
ORD00898,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,170.49,491.34,3,6,2024-02-01,2024-02-07,962.55,False,2,2024
ORD00899,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,781.63,2162.49,2,4,2024-06-11,2024-06-15,2761.72,False,6,2024
ORD00900,LED Lights,LED Lights,Nagpur,Shenzhen Traders,311.85,708.23,5,5,2023-04-10,2023-04-15,1981.9,False,4,2023
ORD00901,Smart Watches,Smart Watches,Mumbai,Shenzhen Traders,1008.08,2735.72,1,5,2023-06-22,2023-06-27,1727.64,False,6,2023
ORD00902,LED Lights,LED Lights,Mumbai,Shenzhen Traders,396.79,813.6,10,3,2023-10-01,2023-10-04,4168.1,False,10,2023
ORD00903,LED Lights,LED Lights,Pune,Dragon Supply Co,349.12,1009.4,7,16,2023-11-22,2023-12-08,4621.96,False,11,2023
ORD00904,Home Decor,Home Decor,Nagpur,Dragon Supply Co,161.86,528.1,4,5,2024-03-13,2024-03-18,1464.96,False,3,2024
ORD00905,Home Decor,Home Decor,Aurangabad,Yiwu Global Trade,263.82,740.12,2,2,2024-06-16,2024-06-18,952.6,False,6,2024
ORD00906,Home Decor,Home Decor,Mumbai,Dragon Supply Co,161.39,490.26,9,8,2023-04-28,2023-05-06,2959.83,False,4,2023
ORD00907,Bluetooth Speakers,Bluetooth Speakers,Aurangabad,Dragon Supply Co,429.05,1084.21,2,1,2024-07-18,2024-07-19,1310.32,False,7,2024
ORD00908,Smart Watches,Smart Watches,Mumbai,Guangzhou Imports,1704.85,3860.23,3,2,2024-02-02,2024-02-04,6466.14,False,2,2024
ORD00909,Smart Watches,Smart Watches,Pune,Guangzhou Imports,725.17,1515.83,3,13,2024-01-22,2024-02-04,2371.98,False,1,2024
ORD00910,Mobile Accessories,Mobile Accessories,Thane,Yiwu Global Trade,182.75,361.54,6,3,2024-06-19,2024-06-22,1072.74,False,6,2024
ORD00911,Home Decor,Home Decor,Pune,Yiwu Global Trade,239.37,773.2,14,5,2024-02-13,2024-02-18,7473.62,False,2,2024
ORD00912,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,484.03,973.54,7,4,2023-04-29,2023-05-03,3426.57,False,4,2023
ORD00913,LED Lights,LED Lights,Mumbai,Dragon Supply Co,346.57,842.56,1,5,2024-11-17,2024-11-22,495.99,False,11,2024
ORD00914,Kitchen Gadgets,Kitchen Gadgets,Nagpur,Guangzhou Imports,181.4,489.12,7,6,2023-06-24,2023-06-30,2154.04,False,6,2023
ORD00915,Home Decor,Home Decor,Mumbai,Dragon Supply Co,227.1,416.98,1,0,2024-11-04,2024-11-04,189.88,True,11,2024
ORD00916,Bluetooth Speakers,Bluetooth Speakers,Pune,Dragon Supply Co,573.19,1329.1,8,5,2024-10-26,2024-10-31,6047.28,False,10,2024
ORD00917,Kitchen Gadgets,Kitchen Gadgets,Pune,Guangzhou Imports,287.7,620.09,2,8,2024-06-02,2024-06-10,664.78,False,6,2024
ORD00918,Mobile Accessories,Mobile Accessories,Thane,Guangzhou Imports,192.35,468.21,12,1,2024-10-08,2024-10-09,3310.32,False,10,2024
ORD00919,Kitchen Gadgets,Kitchen Gadgets,Mumbai,Guangzhou Imports,297.19,708.78,1,6,2023-11-03,2023-11-09,411.59,False,11,2023
ORD00920,Home Decor,Home Decor,Thane,Dragon Supply Co,305.44,956.98,2,10,2024-12-29,2025-01-08,1303.08,False,12,2024
ORD00921,LED Lights,LED Lights,Nagpur,Shenzhen Traders,302.5,861.41,3,3,2023-02-14,2023-02-17,1676.73,False,2,2023
ORD00922,LED Lights,LED Lights,Thane,Dragon Supply Co,412.3,824.95,12,8,2024-05-03,2024-05-11,4951.8,False,5,2024
ORD00923,Smart Watches,Smart Watches,Thane,Shenzhen Traders,1645.53,3600.74,3,3,2023-08-14,2023-08-17,5865.63,False,8,2023
ORD00924,Bluetooth Speakers,Bluetooth Speakers,Nashik,Shenzhen Traders,573.32,1263.96,4,7,2023-08-06,2023-08-13,2762.56,False,8,2023
ORD00925,Mobile Accessories,Mobile Accessories,Mumbai,Yiwu Global Trade,174.42,519.89,15,3,2023-04-14,2023-04-17,5182.05,False,4,2023
ORD00926,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Dragon Supply Co,830.0,1154.96,9,9,2024-06-23,2024-07-02,2924.64,True,6,2024
ORD00927,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,293.52,896.79,2,2,2024-06-12,2024-06-14,1206.54,False,6,2024
ORD00928,Mobile Accessories,Mobile Accessories,Mumbai,Guangzhou Imports,217.01,651.94,10,5,2023-01-26,2023-01-31,4349.3,False,1,2023
ORD00929,Home Decor,Home Decor,Nagpur,Dragon Supply Co,194.51,535.17,4,10,2024-05-21,2024-05-31,1362.64,False,5,2024
ORD00930,Bluetooth Speakers,Bluetooth Speakers,Mumbai,Shenzhen Traders,583.62,1111.91,18,3,2023-12-26,2023-12-29,9509.22,False,12,2023
ORD00931,Home Decor,Home Decor,Nashik,Yiwu Global Trade,151.93,517.25,5,4,2024-02-16,2024-02-20,1826.6,False,2,2024
ORD00932,LED Lights,LED Lights,Nagpur,Shenzhen Traders,349.17,737.85,9,2,2024-07-22,2024-07-24,3498.12,False,7,2024
ORD00933,Home Decor,Home Decor,Mumbai,Yiwu Global Trade,258.2,898.19,6,3,2024-05-03,2024-05-06,3839.94,False,5,2024
ORD00934,Smart Watches,Smart Watches,Pune,Guangzhou Imports,1251.86,3114.7,4,6,2024-08-18,2024-08-24,7451.36,False,8,2024
ORD00935,Home Decor,Home Decor,Nashik,Yiwu Global Trade,214.02,632.11,1,1,2024-04-03,2024-04-04,418.09,False,4,2024
